BirdID,Status,BreedGroupID,FieldPeriodID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,SexEstimate,Age,TerritoryID,ClutchSize,BroodSize,NoFledglings,WatchType,NestID,NestNumber,Island,Accurate,Observer,HelperNumber,GroupSize,TerritoryNumber
6189,BrM,7570,159,2438,17/08/2016,08,2016,14:55,F,12,60,1,984,28,1,1,0,FI,4827,1,CN,TRUE,KLB,0,3,22
6191,BrF,7519,159,2434,13/08/2016,08,2016,14:20,F,8,60,0,752,68,1,1,1,FI,4772,1,CN,TRUE,KLB,1,3,47.1
6191,BrF,7519,159,2444,19/08/2016,08,2016,15:43,F,7,60,0,758,68,1,1,1,F,4772,1,CN,TRUE,KLB,1,3,47.1
6191,BrF,7748,164,2513,22/08/2017,08,2017,11:45,F,9,60,0,1126,68,1,1,1,F,4981,2,CN,TRUE,MH,2,4,47.1
6191,BrF,7748,164,2527,23/08/2017,08,2017,08:25,F,2,60,0,1127,68,1,1,1,FI,4981,2,CN,TRUE,CD,2,4,47.1
6193,BrM,7566,159,2483,15/09/2016,09,2016,07:13,F,9,60,1,829,481,1,1,0,FI,4888,2,CN,TRUE,KLB,1,3,133
6193,BrM,7959,167,2561,24/07/2018,07,2018,07:51,F,2,60,1,1506,481,1,1,1,FI,5097,1,CN,TRUE,CD,0,2,133
6193,BrM,7959,167,2578,19/07/2018,07,2018,11:52,F,3,60,1,1501,481,1,1,1,F,5097,1,CN,TRUE,AVE,0,2,133
6196,BrM,7094,142,1620,24/07/2015,07,2015,11:45,F,8,60,1,577,138,1,1,1,F,3520,1,CN,TRUE,FG,1,3,94
6199,BrF,7770,164,2526,18/08/2017,08,2017,08:14,F,6,60,0,1105,16,1,1,1,FI,4946,1,CN,TRUE,CD,0,3,11
6199,BrF,7770,164,2528,25/08/2017,08,2017,07:52,F,9,60,0,1112,16,1,1,1,F,4946,1,CN,TRUE,CD,0,3,11
6199,BrF,8211,173,2686,01/09/2019,09,2019,09:45,F,2,60,0,1849,16,1,1,1,FI,5358,1,CN,TRUE,EC,0,2,11
6210,BrM,7108,142,1571,12/09/2015,09,2015,11:03,F,10,60,1,489,39,1,1,0,F,3597,3,CN,TRUE,SRP,0,2,28.1
6211,BrF,7961,167,2609,13/08/2018,08,2018,11:25,F,15,60,0,1555,43,2,2,2,F,5099,2,CN,TRUE,TJB,2,4,30.2
6211,BrF,7961,167,2634,18/08/2018,08,2018,09:14,F,14,60,0,1560,43,2,2,2,F,5099,2,CN,TRUE,CD,2,4,30.2
6213,BrM,7784,164,2506,07/08/2017,08,2017,08:10,F,9,60,1,1175,48,1,1,0,FI,4963,1,CN,TRUE,MH,2,4,33.1
6214,BrF,7580,159,2451,24/08/2016,08,2016,15:28,F,16,60,0,827,62,1,1,1,FI,4838,1,CN,TRUE,KLB,0,3,45
6214,BrF,7580,159,2472,31/08/2016,08,2016,08:51,F,15,60,0,834,62,1,1,1,F,4838,1,CN,TRUE,KLB,0,3,45
6214,BrF,7793,164,2525,16/08/2017,08,2017,07:56,F,4,60,0,1184,62,2,2,2,FI,4974,2,CN,TRUE,CD,1,3,45
6215,BrF,8021,167,2629,14/08/2018,08,2018,15:53,F,6,60,0,1545,1,1,1,1,F,5162,2,CN,TRUE,AVE,1,3,1
6215,BrF,8186,173,2675,01/08/2019,08,2019,14:26,F,8,40,0,1897,1,1,1,,FI,5331,1,CN,TRUE,MJB,1,3,1
6215,BrF,8186,173,2678,29/07/2019,07,2019,08:45,F,4,60,0,1894,1,1,1,,FI,5331,1,CN,TRUE,EC,1,3,1
6215,BrF,8186,173,2681,04/09/2019,09,2019,14:28,F,14,60,0,1931,1,1,1,,F,5331,1,CN,TRUE,EC,1,3,1
6217,BrF,7540,159,2466,26/08/2016,08,2016,11:26,F,10,60,0,835,605,2,2,2,FI,4794,1,CN,TRUE,KLB,0,3,27.1
6217,BrF,7760,164,2533,21/07/2017,07,2017,10:00,F,4,60,0,1164,605,1,1,1,F,4935,1,CN,TRUE,CBC,0,2,27.1
6218,BrM,7098,142,1599,14/08/2015,08,2015,11:24,F,9,60,1,445,96,1,1,1,F,3525,1,CN,TRUE,MPD,1,4,65
6218,BrM,7098,142,1606,21/08/2015,08,2015,07:17,F,12,60,1,452,96,1,1,1,FI,3525,1,CN,TRUE,MPD,1,4,65
6219,BrM,7995,167,2615,18/07/2018,07,2018,10:55,F,8,60,1,1515,34,1,1,1,F,5134,1,CN,TRUE,CD,0,2,26
6222,BrM,7076,142,1595,12/08/2015,08,2015,14:48,F,6,60,1,562,85,1,1,1,F,3501,1,CN,TRUE,MPD,0,3,57.1
6222,BrM,7978,167,2572,30/07/2018,07,2018,15:26,F,11,60,1,1645,85,1,1,1,F,5117,1,CN,TRUE,AVE,0,2,57.1
6229,BrF,7573,159,2459,25/08/2016,08,2016,14:18,F,7,60,0,782,13,1,1,1,FI,4831,1,CN,TRUE,KLB,1,3,8
6229,BrF,7573,159,2474,01/09/2016,09,2016,14:22,F,10,60,0,789,13,1,1,1,F,4831,1,CN,TRUE,KLB,1,3,8
6230,BrM,7807,164,2554,11/09/2017,09,2017,08:18,F,4,60,1,1154,28,1,1,,FI,5003,2,CN,TRUE,CD,1,3,22
6231,BrM,7574,159,2417,03/08/2016,08,2016,16:21,F,1,30,1,724,45,1,1,0,FI,4832,1,CN,TRUE,MH,1,3,32
6231,BrM,7574,159,2432,12/08/2016,08,2016,15:50,F,6,60,1,733,45,1,1,0,FI,4832,1,CN,TRUE,KLB,1,3,32
6231,BrM,7574,159,2442,18/08/2016,08,2016,15:25,F,5,60,1,739,45,1,1,0,FI,4832,1,CN,TRUE,KLB,1,3,32
6231,BrM,7747,164,2497,05/07/2017,07,2017,10:42,F,6,60,1,1060,45,2,2,2,F,4920,1,CN,TRUE,CD,1,3,32
6231,BrM,7747,164,2552,09/09/2017,09,2017,15:30,F,1,25,1,1126,45,1,1,,F,4978,2,CN,TRUE,CBC,1,3,32
6261,BrM,7985,167,2562,21/07/2018,07,2018,14:20,F,3,60,1,1454,64,1,1,1,FI,5124,1,CN,TRUE,TJB,1,3,46.1
6261,BrM,7985,167,2620,28/07/2018,07,2018,09:45,F,12,60,1,1461,64,1,1,1,F,5124,1,CN,TRUE,CD,1,3,46.1
6261,BrM,8195,173,2683,11/08/2019,08,2019,15:08,F,7,60,1,1840,64,1,1,1,F,5340,1,CN,TRUE,TC,1,3,46.1
6274,BrF,7784,164,2543,13/08/2017,08,2017,10:00,F,1,60,0,1121,48,1,1,0,FI,4963,1,CN,TRUE,CBC,2,4,33.1
6274,BrF,8016,167,2637,04/09/2018,09,2018,09:15,F,6,60,0,1508,48,1,1,0,FI,5156,1,CN,TRUE,CD,2,5,33.1
6294,BrM,7738,164,2521,08/08/2017,08,2017,08:12,F,11,60,1,980,179,1,1,1,F,4911,2,CN,TRUE,CD,0,3,122
6294,BrM,7738,164,2536,01/08/2017,08,2017,08:30,F,11,60,1,973,179,1,1,1,F,4911,2,CN,TRUE,CBC,0,3,122
6309,BrM,7540,159,2466,26/08/2016,08,2016,11:26,F,10,60,1,775,605,2,2,2,FI,4794,1,CN,TRUE,KLB,0,3,27.1
6309,BrM,7760,164,2533,21/07/2017,07,2017,10:00,F,2,60,1,1104,605,1,1,1,F,4935,1,CN,TRUE,CBC,0,2,27.1
6370,BrM,7066,142,1549,13/08/2015,08,2015,10:09,F,3,60,1,392,71,1,1,1,FI,3604,4,CN,TRUE,KLB,1,3,50
6370,BrM,7066,142,1605,20/08/2015,08,2015,07:24,F,8,60,1,399,71,1,1,1,F,3604,4,CN,TRUE,MPD,1,3,50
6370,BrM,7521,159,2490,09/08/2016,08,2016,15:40,F,10,60,1,754,71,1,1,1,FI,4774,1,CN,TRUE,SRP,2,4,50
6370,BrM,7733,164,2517,29/07/2017,07,2017,08:22,F,4,60,1,1108,71,1,1,1,FI,4905,1,CN,TRUE,CD,2,5,50
6370,BrM,7733,164,2539,04/08/2017,08,2017,15:24,F,1,60,1,1114,71,1,1,1,F,4905,1,CN,TRUE,CBC,2,5,50
6370,BrM,7988,167,2567,12/07/2018,07,2018,09:48,F,7,60,1,1456,71,1,1,1,F,5127,1,CN,TRUE,CD,1,6,50
6370,BrM,7988,167,2580,17/07/2018,07,2018,15:15,F,6,60,1,1461,71,1,1,1,F,5127,1,CN,TRUE,AVE,1,6,50
6377,BrF,7958,167,2558,23/06/2018,06,2018,14:20,F,7,60,0,1406,134,1,1,1,F,5096,1,CN,TRUE,MH,0,4,92
6378,BrF,7746,164,2500,14/07/2017,07,2017,15:04,F,9,60,0,710,83,1,1,0,FI,4919,1,CN,TRUE,CD,0,2,56
6378,BrF,7746,164,2515,22/07/2017,07,2017,14:55,F,6,60,0,718,83,1,1,0,F,4919,1,CN,TRUE,CD,0,2,56
6379,BrM,7123,142,1572,14/09/2015,09,2015,07:49,F,7,60,1,400,165,1,1,1,F,3609,3,CN,TRUE,SRP,0,4,108
6379,BrM,7123,142,1638,08/09/2015,09,2015,07:54,F,5,60,1,394,165,1,1,1,FI,3609,3,CN,TRUE,FG,0,4,108
6384,BrM,7998,167,2586,09/08/2018,08,2018,09:13,F,9,60,1,1301,110,1,1,1,F,5137,2,CN,TRUE,AVE,0,2,77
6384,BrM,7998,167,2628,16/08/2018,08,2018,11:10,F,8,60,1,1308,110,1,1,1,F,5137,2,CN,TRUE,CD,0,2,77
6385,BrM,7965,167,2625,09/08/2018,08,2018,10:29,F,9,60,1,1300,2,1,1,1,F,5103,1,CN,TRUE,CD,0,2,1.1
6554,BrF,7968,167,2626,10/08/2018,08,2018,08:37,F,8,60,0,1049,58,1,1,1,FI,5106,1,CN,TRUE,CD,0,2,41.1
6554,BrF,7968,167,2630,16/08/2018,08,2018,11:19,F,7,60,0,1055,58,1,1,1,F,5106,1,CN,TRUE,AVE,0,2,41.1
6563,BrM,8220,173,2702,17/09/2019,09,2019,10:42,F,9,60,1,1362,746,1,1,1,F,5370,1,CN,TRUE,TC,1,3,141
6565,BrM,7772,164,2503,20/07/2017,07,2017,09:34,F,12,60,1,882,177,1,1,1,F,4949,1,CN,TRUE,CD,1,4,120
6565,BrM,8184,173,2674,20/07/2019,07,2019,07:49,F,5,60,1,1612,177,1,1,,FI,5329,1,CN,TRUE,CBC,0,2,120
6567,BrM,7783,164,2549,30/08/2017,08,2017,08:11,F,7,60,1,831,165,2,2,2,FI,4962,2,CN,TRUE,CBC,1,3,108
6567,BrM,7783,164,2551,06/09/2017,09,2017,10:07,F,11,60,1,838,165,2,2,2,F,4962,2,CN,TRUE,CBC,1,3,108
6570,BrM,7770,164,2526,18/08/2017,08,2017,08:14,F,6,60,1,678,16,1,1,1,FI,4946,1,CN,TRUE,CD,0,3,11
6570,BrM,7770,164,2528,25/08/2017,08,2017,07:52,F,6,60,1,685,16,1,1,1,F,4946,1,CN,TRUE,CD,0,3,11
6570,BrM,8211,173,2686,01/09/2019,09,2019,09:45,F,4,60,1,1422,16,1,1,1,FI,5358,1,CN,TRUE,EC,0,2,11
6574,BrM,7990,167,2570,03/08/2018,08,2018,16:15,F,4,60,1,1019,636,1,1,1,FI,5129,1,CN,TRUE,AVE,0,3,86.1
6645,BrM,8202,173,2692,26/08/2019,08,2019,08:07,F,5,60,1,1277,12,1,1,0,FI,5347,1,CN,TRUE,TC,1,3,7
6651,BrM,8022,167,2596,23/06/2018,06,2018,16:08,F,6,60,1,1057,160,1,1,1,F,5163,1,CN,TRUE,AVE,0,4,104
6670,BrF,8023,167,2598,26/06/2018,06,2018,11:36,F,10,60,0,939,169,1,1,1,F,5164,1,CN,TRUE,AVE,0,3,112
6673,BrF,7980,167,2606,04/08/2018,08,2018,17:00,F,4,60,0,1057,20,1,1,1,F,5119,1,CN,TRUE,TJB,1,3,15
6690,BrF,7965,167,2625,09/08/2018,08,2018,10:29,F,4,60,0,812,2,1,1,1,F,5103,1,CN,TRUE,CD,0,2,1.1
6694,BrM,7994,167,2575,24/07/2018,07,2018,08:08,F,11,60,1,663,96,1,1,1,F,5133,1,CN,TRUE,AVE,0,2,65
6698,BrM,8027,167,2635,20/08/2018,08,2018,14:57,F,2,60,1,687,24,1,1,1,F,5168,1,CN,TRUE,CD,1,3,18
6700,BrF,8202,173,2692,26/08/2019,08,2019,08:07,F,3,60,0,1062,12,1,1,0,FI,5347,1,CN,TRUE,TC,1,3,7
6704,BrF,8022,167,2596,23/06/2018,06,2018,16:08,F,5,60,0,762,160,1,1,1,F,5163,1,CN,TRUE,AVE,0,4,104
6706,BrM,8187,173,2699,14/09/2019,09,2019,09:40,F,15,60,1,1071,617,1,1,,F,5332,1,CN,TRUE,TC,0,2,25.1
6708,BrM,7970,167,2633,24/08/2018,08,2018,08:45,F,1,60,1,678,126,1,1,1,F,5171,3,CN,TRUE,AVE,1,3,86
6710,BrM,8193,173,2690,07/08/2019,08,2019,10:45,F,4,60,1,1027,98,1,1,1,F,5338,1,CN,TRUE,TC,0,2,66
6843,BrF,8230,173,2700,16/09/2019,09,2019,15:45,F,14,60,0,708,95,1,1,,F,5381,1,CN,TRUE,TC,0,3,64
7100,BrF,8231,173,2704,14/08/2019,08,2019,07:57,F,2,60,0,409,47,1,1,1,F,5382,1,CN,TRUE,MJB,2,4,33
7110,BrM,8230,173,2700,16/09/2019,09,2019,15:45,F,6,60,0,366,95,1,1,,F,5381,1,CN,TRUE,TC,0,3,64
